"Tr","x1","x2","x3","M","Y"
1,-34.1002722752254,-14.1328443226746,-55.2162637391648,10.5718869671957,15.5417382456383
0,1.17406330116829,12.0823014182262,-12.721886689759,9.43109696221634,8.89198435359425
1,11.4011941342771,-15.4515740430774,26.8569533067457,10.7068795733285,18.6465231745726
1,-21.8294365298174,1.11179668752993,-2.61212047179004,11.8490922537831,17.3336803084574
0,0.926412293420089,-16.3133147906407,7.57519722660546,9.63365673106738,9.84220140981259
0,-8.19401461118678,-15.8037654570718,2.92133863257675,11.3780113293122,10.6370396630706
1,-22.7998359072884,-7.25406436454815,31.3235435544467,11.3963628549661,18.7000059281636
0,-3.84015938393288,-10.8516575859394,-9.7339513349215,9.32104427795435,8.91301305942717
1,-11.4255580535885,-1.47239437125117,-17.7064429092795,10.333637671893,15.0931396619261
1,-3.44755075159529,-10.2526280297259,-20.3788505775844,12.5755049246754,19.7648627331422
0,12.1332201581753,-56.326831516653,-5.32899272640924,12.1106915189273,10.8463826276232
0,46.3202145939269,6.32980955922163,41.9917245497134,11.6906061962455,12.8869471388256
1,18.4634187970567,5.39685329064021,33.7632643528188,12.9313703294885,14.7353810438536
0,4.61023378790776,-27.1409978652957,-6.44276973823698,8.95288452416173,8.70413558554188
1,10.5766257607451,14.4042918154542,10.9373972153727,11.7628202724953,18.1586338632609
0,17.5428887097924,-23.9829115361316,3.85585530034422,11.5902383009218,11.2484213371358
0,1.80591388966231,9.53307508204178,20.2949074549519,10.5538985330547,12.7204251277066
0,9.540653592089,-27.8730123625275,6.03433228036636,10.0374534648402,9.37389198103985
1,-16.7237387629354,-2.51664208517125,-24.9085414137627,12.4009770062383,21.2749814680024
1,10.8181362508029,-4.66733175742855,-38.3417814750039,12.9822627350413,23.6104191764788
1,-5.1557104881219,-5.32065947758665,-27.3400746913919,14.3220509316867,23.4974160186882
1,-9.58251621356029,-13.7251417511092,8.30338372638442,10.9757733449987,16.2855030071972
0,-22.2827641464948,53.116919514913,-5.76549219107893,11.2061902526819,10.9144390792266
0,9.84720846243892,8.579063790794,-8.40293973239194,9.59047180306064,9.10221909151066
0,-3.32671903408123,1.57741117724029,-10.6016072073884,9.79970275920867,11.741666096159
1,3.61219603257339,-10.3498149257229,-6.35570457719188,12.9890477120115,23.8530286696348
0,1.39673741810795,-5.0845429513189,-0.730350707714582,8.93311160758074,9.37456106303998
0,-1.39834448221473,-13.4371290057291,-28.7211990467159,9.36705582433726,7.03187573043196
1,-7.11167482593817,0.129355556378592,9.67406376045908,14.0141338809587,20.9995092600429
1,-44.66806476351,-6.44490713162691,-11.1561158773265,14.6585682930475,22.6112227956035
1,-8.27348351726738,-23.4380922054167,13.8883892820846,12.1428968635264,19.8712545726646
1,0.604161853852558,-4.97440075463669,4.43594875888814,12.2993454091811,19.7236732974297
0,-4.53964583918563,1.16068615938081,-27.8844742780728,10.405697898098,9.39530279176452
1,14.9082462866709,-6.44503226875385,19.9373799952875,14.0051362684039,28.3131886349124
1,23.1193482992151,-12.1161009512176,-31.8954274070334,14.5574711271127,23.75846137856
0,16.7133350886671,11.7621221409721,29.004416205224,9.13120759399091,7.38561797493985
1,21.2261878265668,-6.42055534654188,-15.6058346072498,11.2021114422585,17.2230124566354
1,7.98070995582052,12.2194723326572,2.29878404825453,12.9129086259755,16.0314072880544
0,7.30405123765071,14.7626681964535,42.3236284874241,9.30361952922648,9.26332958783763
0,4.1030786294211,-9.38199995528394,28.4584427513686,9.83087804682378,8.60225679278597
1,-24.0203910276928,-10.1830118178775,2.35261677415079,14.8394765857662,20.4161504067457
1,-5.66307792250762,-20.524132891385,23.1001857187796,12.7660173434698,22.2545939676674
1,-2.944829981917,2.37924391208125,-5.14029710431396,11.6448990915368,17.4879451330567
1,9.03638761741617,-14.1452940551479,16.6058788934672,14.5369722108978,21.0789735839102
0,9.95931206269458,-6.74788367336754,-6.92820527227235,8.66195942231395,8.73796804617188
0,1.33609173321217,21.7494725328961,-31.5353350436308,10.5939752406252,8.62622929122613
0,-2.71588926922335,-7.24083281407417,-47.1963325858007,10.3010786354356,9.72904393888755
0,8.67813102270662,-2.20283622961299,4.81816950263784,9.50114396219721,10.4815162552207
0,9.4311147783736,-17.9022124662513,-24.1899048553298,9.22830691821252,4.33400179709695
0,-3.91397141784386,-11.1493608351428,9.061955452109,11.1203396599112,11.4166625717179
1,-55.5848188708142,22.1215067912301,-73.4901341507436,14.4875843876252,20.8650416933537
0,-11.4573545508348,42.4495277628061,25.700990649399,10.4144198546531,14.6940313971822
0,3.18086616812198,40.2155854961843,-2.35694294448565,11.4518646306543,12.6809580390085
1,2.53278914380654,4.82338557717972,-15.6121803168503,14.5748695516854,24.9194989157888
1,9.24746883722314,-4.19974492608164,13.3796017263981,12.467817123332,21.0944837589379
1,-16.9288450974346,-16.9611381151996,-2.20096194362718,13.8736676305291,24.9595064148658
0,1.42784665926111,-1.08506925197646,-6.72268303440086,9.1766373129495,10.5770828164929
