"Tr","x1","x2","x3","M","Y"
1,25.6946511521278,-13.367935350368,-5.29848093081956,12.0327640726099,19.0144203715898
0,1.40077655141506,-30.4880805757857,-5.97274235322372,11.6077485581329,10.9506322872221
1,-2.69015185774531,-7.81657907694901,-29.0416361034879,12.0177621884466,16.8035662136596
0,4.68217846782425,-2.52815194160024,-13.9041361718062,10.4363132135868,8.09260645342408
1,2.25791077942475,16.6395371524885,-12.7978549430579,11.834598711625,17.7669466941399
0,20.4471418269254,-25.215990497579,3.47443128158733,9.890280159496,8.52731898844085
0,-22.3978603184357,0.0211780831583255,-8.27069086388352,11.5139892902591,13.682890861437
0,2.04770500321162,-23.6087669897073,-54.1976017659811,10.3531994920839,9.28663196981489
0,-1.35856199683912,3.33279182252091,-10.2739466243947,8.80528277624041,6.15839937653166
0,-11.811727326784,23.9492436549708,7.18686965378708,10.8832737246594,12.3112885819599
1,-7.28913672399928,16.2388261895766,35.6831584661428,12.1186492561996,21.6651311031403
1,5.48134525235952,26.4050515462315,10.6991112210752,13.6032534658863,20.099818856503
1,43.8895774348965,-4.27431162843197,19.4250888134911,13.6193311038709,22.1445086553234
1,-7.45749215894598,-49.7014349150804,-11.7009435308142,13.7633913056699,20.2632571205192
1,-7.97873213822792,6.01461858841728,24.16775504082,13.2661823849025,21.2316494427079
1,-5.42461603995776,18.7695706351281,28.193661224781,11.8982547299212,22.5747609380081
1,-73.565090762136,3.65259701294865,13.6655583239301,15.4689526273366,21.1371806993325
0,-12.5179974506967,5.49195036783321,-42.0987038368526,11.3983706955746,10.8196402595311
0,11.1287204377418,6.23297425082022,14.6094149629394,10.1530062958594,9.84228222914371
1,19.4697976349255,-51.1230274035636,23.3306682246765,12.8045319078463,23.4953089540811
1,3.84629051292666,-6.66016776307524,3.31914665960725,11.733174609884,16.5123156907459
1,-17.2231491764318,-23.9954431535827,-15.9971089649558,11.8948056274907,17.2621367027992
1,39.6001635897512,-2.39765415586742,-0.693488883242225,13.0432219930197,19.4955083208513
1,-11.1151060686113,-3.21678480046973,13.0228892982316,11.9502709888618,22.8984847429239
0,-2.97257456850301,-12.8412355605279,0.310671586521588,9.50984747684612,9.89738184422968
0,-20.3856183066484,3.0794538803849,9.57470572536257,9.99342003328568,11.4568652640808
0,27.9071808584754,3.99879113217714,-24.6915900888736,10.6832938140833,11.5565991734581
1,37.4963883994037,9.653566730284,20.5224945108678,13.4681253402679,20.7519200853247
0,4.01163321405956,1.66227952436746,1.33044995210591,10.193862565074,8.7392368226574
1,0.204969743853334,23.9668391015795,1.41219567606527,13.5179213573336,19.5165952424814
0,10.4797226899915,-7.38497818199779,5.20285698812112,11.1511951452509,9.32016202037809
1,-4.30096497647199,16.4752638589423,38.4265518926433,11.2043535244129,17.6279271073923
1,-10.408558713335,-6.56906466107228,13.6546355374828,11.6310224128159,14.9965084130888
0,-23.622144472887,10.7932914465505,6.59664814758267,10.607853515734,10.398891675498
0,6.83942017298567,-14.2852845569595,-8.06222988673225,10.1382973762464,11.3639979493013
1,21.2095710191585,36.5865956006705,-20.0732326304548,12.8253526244289,20.4032832781602
1,-14.7911934226181,15.1576761792701,21.7716421378566,10.7814123921363,17.8984382160906
1,52.0615129182218,-2.67192334883549,-18.2514750110479,11.1666272468599,18.0205173012557
0,3.22994489303359,11.6748096126012,0.743924786327063,10.3213247424432,9.8562229598687
1,76.2008205600189,-18.6989129849933,-53.3028506976205,13.957507633312,22.4931506012808
0,-24.0953409935191,-0.671649215094155,-10.1957720788178,9.29623829653329,8.64936693732103
0,4.63492191833357,-2.71024623494055,-3.47130578300389,10.6721906209517,10.4554112902257
0,-6.51485087366096,7.10649594446576,-26.8878326751919,8.96016529705847,6.84240409490496
0,-2.27026188716187,-8.44833567727881,-27.6229265190706,9.91447733445799,11.3196833251234
0,12.6086156348231,1.74443786496018,12.8077493471534,10.5417491852231,10.0361528216016
0,-8.39811367458105,-22.353046402025,49.1700660000787,11.14430030155,12.1467391711274
0,-14.2086533461936,-6.98328254030441,17.3005493026832,10.3981354645752,10.2186704574721
1,4.35800168105041,0.0789947779394997,1.05038249748488,11.7417717299528,20.982231689198
1,38.9218474408127,-6.75943300250715,-23.4867277525676,12.3026965720668,20.1063346349447
1,9.19661039139944,-25.6687113908615,3.5107095972803,12.3174186032302,15.3122659256786
1,-11.3612193339333,2.62061960872879,12.0174159463125,12.7290429540109,20.9240815809764
