"Tr","x1","x2","x3","M","Y"
1,-39.0509293331634,5.69003734317343,2.21805134957347,13.9128671734628,18.9983484173963
1,20.6204376418013,-6.12638313276718,-10.7705874810328,11.310419480712,19.0397282301379
1,-5.79686774410659,39.5923889562747,-1.1071775478059,12.0325227170466,20.3108793176564
0,-9.66354558192135,-15.8423281186032,-11.1250235499307,10.8860762946668,11.7253900528388
1,11.325943370496,0.543947893758642,-27.6873438784453,12.4428929767215,19.9035879206275
1,-25.6071689279996,17.4612734843351,17.0123438890373,12.6574106810639,19.4310510806627
1,-15.9396808766465,-9.66688315191953,1.83465528489881,12.7651509808422,20.7256748934448
0,3.43778001672258,-3.70536688444898,-15.7277028918872,8.70544332550962,7.69009987845402
0,7.54199931807433,-11.7965570513093,-3.95915985480816,10.2864788247323,11.825346838542
1,-32.0775905464853,9.71025510136321,-5.84520040617386,11.8460286936683,19.7529380229951
1,26.5241292824475,-30.5020074253913,20.4118514021118,11.0957914709508,18.6214925166417
0,20.6629220108751,-52.6146212427076,10.2680252830818,9.91866457404958,9.30577758389849
1,0.0755123377979184,-2.44846648711022,29.8180832592818,12.853336986653,19.4668179492909
0,9.81552582056795,2.50600673570939,1.2121469024108,9.14035794259335,10.7678715921725
0,-11.1088747683801,38.3590880359869,-4.64682197554352,9.88204669548797,11.9359390195143
1,16.5841468029514,5.78496506097143,10.2052347975939,11.7841137769715,18.2017822673387
0,-43.1897159143962,-1.54315418639982,16.1679727309768,8.22278780231623,7.50993629125434
0,-9.14044823873785,-51.064654787913,26.4635712939921,11.1961078705676,7.85821233178587
0,-25.6398148016258,39.0331593343534,-2.86357495902658,10.7641312269477,9.56711438595732
1,-6.30370756004706,47.7286643196128,-19.0568367289842,12.0338955903843,17.6081089067038
1,1.1075779244526,2.30184398596729,-0.181422469577878,12.3852768827654,19.7745646466265
1,-2.80563486283799,-63.7651587473803,45.1824585249529,13.4988621973883,18.5899519538898
1,8.48392973556559,20.9834965483872,-19.5044996858998,14.0514409271676,21.0725512916675
0,-14.7572141225492,-2.59063770279517,13.4616832152265,10.6466851503381,10.8144647751155
0,10.6219278259778,9.09682057370371,-13.4172258553303,10.6857753629308,10.1449492211043
1,16.4052700598674,2.55623181138469,5.08360016349885,13.4706429826738,20.6212639043498
0,-10.3595653133879,6.7231889804839,-12.1927625833572,10.890415954406,11.1254902283015
1,-12.8448781764022,10.6681717924901,19.3070463325647,11.9812395230329,22.5464304762128
0,9.10571388748014,9.76146038959283,-9.33072002446701,11.2121846070424,10.7660033728273
0,-18.3807187337726,-7.5150815676106,3.3405888851862,11.6988569261649,11.8543667243912
0,2.67555699447368,4.38770864923693,-38.7225607048506,9.7410574316238,7.92013731754079
0,-5.63218191625195,10.4969995440607,20.5730038845649,11.0074628062012,10.6035628130045
0,-21.9214407677341,0.704606242814993,-3.72865684727697,8.11560437154807,7.36990788168391
0,-4.22044134650546,-2.05914344775268,-24.019750726797,10.4174074493768,8.74381031054125
0,-8.15016047767253,44.7606276399015,-35.4394234737074,10.3740327508657,12.4836549779241
1,37.5669396776451,-7.10853555738983,8.5830111364302,13.0793952945477,16.3416672221432
0,11.0199632064975,19.6639129735979,-54.6694561440044,12.3076279236194,14.8183454866896
1,6.19921898133661,2.93353830818895,-22.8975765741103,12.3099235634548,18.6663514999908
1,1.12125186298149,37.4074470144474,-2.2836100456891,11.8993170271955,16.5937746541779
0,-3.11064666368289,8.40384199754168,25.8990868771427,10.7464742023473,8.09566955298765
1,2.95507741130079,-26.0220396666046,12.3319864260941,11.6807311976262,17.6191535634456
1,-11.6430210037849,-2.39288036034543,11.9497652342029,12.045125138625,20.2973257356296
1,16.0980635834125,20.9538499140386,-53.6195969382864,13.3359781717536,23.4584033970581
1,4.05191092421569,5.59403142018774,-27.0555344224196,11.4591666851264,16.8006945318927
0,-18.5533772159638,-11.4482706534612,-9.86624539537244,10.0371988016213,7.36309590631945
0,21.5304491713744,3.22534693200372,21.1014400695064,9.74725788697599,11.9078012857405
0,4.39002353134967,-0.412352800893805,5.19759935306556,10.6480310368764,10.8757482040122
1,0.824924327521387,-12.5944879406541,24.4692751955062,13.416613722095,20.6598934881884
0,-78.5875049100069,-4.01358945947142,25.9106171693424,10.0056893682069,6.26398563067814
1,-27.599567965455,-3.99140671604998,-0.302758057094684,12.8660854221196,19.8226435018163
0,15.1020366094053,-23.8554700417983,-8.59869180680596,10.0380129571499,10.7568802779643
1,-8.41278909304344,1.88002829257357,13.0327218176654,9.371287509579,15.9544335866328
1,-3.29513530323563,-13.4714704190564,13.8736417826391,13.0811717273846,19.5959667753192
1,-4.92063312793972,19.3400233997865,5.06571080370011,12.7304139157348,18.2250719145552
1,6.30783820782569,28.9748171190894,5.71036534015093,11.8358616878541,17.7186888412512
0,-7.33328872293137,-14.4922007459469,-9.55226224241579,9.49720461447917,7.11851463185977
0,-4.78874059702389,14.2704562962535,4.33135231029402,10.6708662407426,9.20446593139494
1,-4.41203956362748,28.7465325264782,22.0664228271927,12.5036570024188,17.9293897696488
1,1.2324308657536,-0.449184864976762,-3.86292733179212,13.2040624689429,21.427061411368
1,-3.22909021253594,-7.63180072458992,11.5085223135517,12.4005248338766,18.9916323889662
1,-10.6801941537003,-4.16534210791366,2.21469546523631,13.370803760316,20.9314663105949
1,-6.61984067633116,5.47584545390157,-0.495362507093991,13.3684082746688,22.2380841466053
1,7.56798313582953,-13.2605577309214,51.7471140073842,13.4120465430505,20.1354028758987
1,-8.98931168404112,23.4619194061766,62.1039570032925,12.6865367798293,22.2936640507283
0,-3.72510773590674,9.62795572507187,-1.0735156930573,10.2537268398782,11.938753727901
