"Tr","x1","x2","x3","M","Y"
1,-7.0292426970041,18.2638915426085,-9.18989930562331,13.6214093608494,19.0989036974679
0,-9.82499638995287,-10.0714803308895,-20.9111128855195,11.9300854807646,13.0415349560327
0,-0.453839830607044,0.137841873311545,56.5499801191736,10.6048203298578,10.8723911304878
0,-22.751983279232,-4.0085906997202,14.3842736835454,11.2567326308721,12.7439262114393
1,30.5485919692441,24.6259694858493,-14.7732629526369,12.7696778022701,20.5530396078547
1,-8.36281457785092,-14.0141897665675,5.27816916209291,12.9342523860199,19.1637341914043
1,11.5706933804664,27.950077833235,0.350624683410219,11.344455659985,19.5266569959448
1,-2.57718745984364,-11.2492240274191,15.730907219243,12.0348213572646,18.1219191927076
1,-15.8222243477958,6.60339256803383,39.0274165536576,12.1378611769368,20.9219711413162
1,1.07691991165375,16.3166168475958,4.31950988121807,12.5311331562278,19.1363171293876
0,12.2353759077796,20.708566465509,6.99509653291137,11.1481479575119,11.5894321572151
0,2.18253280687139,33.4832006903698,-26.5090288942761,9.88122750008208,8.90957831485911
0,13.2679926701648,-6.49844988731496,4.24612268749525,9.16042304755773,11.0110121761445
1,7.15025626040166,-1.16786752708954,3.94440241042092,12.3361080592796,18.7681440961774
0,-6.74726775708199,3.57620134338873,18.3948242785506,9.19561733603981,11.4554779252858
1,3.03650575412387,5.30615596283548,-4.3796862311201,11.9770164791235,17.3858646043393
1,-1.55266154611749,-6.89897732200251,1.98526257593459,12.2452739992564,20.9429989644087
1,5.29930484213024,22.3239197327645,25.9594325158694,11.6368407283415,16.5330903473976
0,-11.9711706641096,42.3357463754819,4.98901026328596,11.6861368396932,11.1520445978338
1,12.4949664025362,3.35620236133006,45.5601779804759,11.8102529016398,18.6193848488423
1,2.49243476136439,13.6165154796712,11.5479153493512,12.6945780701784,18.7630851387437
0,0.433755987480728,-4.31365865111294,-11.9673358270102,9.17569440859405,9.74113853262297
1,36.8599621338935,24.4311398112917,21.5121836867936,14.0273149501171,20.8380282136718
1,1.2860250797829,-5.42725557332171,16.6722585768419,12.2640637437437,19.8135869113787
1,-0.684116374770681,31.6699753677598,-26.3991495955108,11.6078003953214,19.4842932329107
0,-5.18446812212871,-12.4120220247569,0.568197864909375,11.3892049709333,11.1884924205816
1,3.30200102957156,-4.13722553747668,9.90510703131905,12.6012027621735,18.8683214036647
1,-6.50745508570767,3.23401457956741,-5.74705136847017,13.4470663665386,20.5438641204942
0,60.0608201521427,-30.0419258230784,1.34078557381371,12.0813609161668,9.87385358054209
1,-2.32516934699784,-1.30278969730912,-12.1067617330089,12.1500527752468,20.8124885916926
1,-28.9305447312904,12.6884598408293,-14.4924598166394,13.8208111006365,20.7443714928143
1,-9.28234158981956,5.31613948454857,5.55500897938787,14.2901311654444,22.1373434213058
0,10.5486204509079,1.40152603179458,-0.318334640862921,10.1313278473221,9.89783826173712
