"Tr","x1","x2","x3","M","Y"
1,-10.6641719795275,-0.189576759069938,-16.7985697850773,11.6331544773691,19.4752772467731
1,0.995887050549723,0.109594514217034,-1.17153227267454,11.6262526604294,17.869554061333
0,-6.23090395983942,1.01503245627193,-14.5048009462785,9.79644399711672,9.48168960048689
1,-1.21941592490428,4.07145174533864,-2.02903164431615,13.0800675443025,19.2715461505087
1,7.29082017030946,0.105618600111438,-14.818456051896,13.8642797079251,22.0305348491751
1,-6.53988110373322,-15.1352611789339,-4.11916228208444,15.3620870947734,23.4386217822635
1,6.43548131887106,-0.126216734437378,21.9935736621841,10.7575669932008,14.9642171357896
0,-5.45306546756952,-1.76450547743359,-38.4293622089366,9.24154786678349,9.10645477833279
0,-42.5210774186749,13.004498805539,13.6387012923667,10.5890021293158,10.5636086006679
0,8.59110077896341,-1.33786767722918,-19.2375624366319,12.0391948116421,13.4638904274164
1,-14.5880788274433,-11.4961056777611,-13.3550253551158,13.675523666781,21.4400323394911
0,1.81178454637166,24.9897348348294,-7.3002609381644,10.8115756906827,10.1379376469606
0,-12.1900543187952,-10.5777246876114,12.3170148678006,11.1406588962632,10.211454389648
0,-6.60545706194479,40.4118584850484,10.880395714523,11.4170208839352,12.8844323743002
1,-4.54528181373037,-63.1867307946021,9.12753807612327,13.9661030296964,25.1456294472186
1,0.459376206769706,7.99989036830465,-9.18156336962351,10.6340103950857,15.8455969072424
0,-10.8707528683166,4.42187597287217,10.8296821083182,9.19052757426556,9.51373315491001
1,-29.56989495768,18.9856851215988,32.1130194721888,10.5802525718712,15.5282980895016
0,-4.81751012353588,26.2528319157261,0.727208569323168,9.6899959381173,9.26650332483826
0,5.5931595183458,-6.42234724856553,-37.0372154868964,11.6450548752587,11.5895082190843
1,-4.22790890013304,-6.12577741479353,9.86982979005558,11.4376267395401,19.6854020001919
0,-16.7048534210832,8.98405697728468,1.53870443586298,9.6353661340342,12.6299204420196
0,-1.84768471878119,20.7536042781962,-37.6429145011679,10.910483217591,12.8483528630275
0,-3.52109205648107,-8.12899159978125,-2.72012590837099,10.1370326066368,7.11395242361976
1,7.78192906491399,-3.00567945289848,9.23657703665159,12.0795756370048,16.5185904996811
0,2.80531793573648,22.3406539634985,41.3600917792413,11.3927821140981,7.65968522958518
