"Tr","x1","x2","x3","M","Y"
0,-4.98448801466257,5.42588594430791,-41.7268733951811,11.0356711971452,10.4049749083994
1,-17.7287535211361,44.1289324705326,-19.1548480447324,13.0886860095243,18.7137040064821
0,8.6358254173038,-37.9812203939054,-8.10819864265165,11.0503013888089,16.3404207338978
1,-2.43536156594694,-28.6830875448519,-9.4670359039314,12.2477483308153,17.2107312349757
1,14.2055076113609,8.7165150832904,-12.7551020681059,11.9749961748807,20.6185778125649
1,-10.4774383020406,0.728313625216538,-1.47237761430643,13.5454988750721,20.9258355457848
0,2.96912719467535,32.4992786098157,-8.35259561091541,10.0566981078333,10.1369966555626
0,2.80596203005133,23.2932224242442,9.09462074404772,9.65395834702411,10.3291683816414
1,18.6805497503432,1.47246630387357,25.6181966351136,9.78708532543567,17.1002780291948
1,-6.22582930988595,-3.54472465012512,10.2983421226089,12.3853582002796,18.1624663071149
1,-5.47814594980063,-9.11176446135572,-18.857086421182,13.1377346794337,22.1825455582772
1,-40.0584586626747,-10.9901724478183,-1.78519121038265,12.7801746117577,20.2776103094875
0,35.469955357869,15.7728970185487,34.346208217453,9.67902837641976,8.47666183298958
0,1.17642682870307,-3.51675840517028,-11.4295747315186,10.1867303379073,9.72055761290004
0,-13.552589790518,1.99771950070521,8.9465883451395,9.07026842544278,9.97205094352925
0,27.2845402684543,-10.8737151497226,28.3075100742309,10.906996979733,10.8004170390001
1,-12.8049112047676,-18.2495672606799,-32.5997492953772,11.9868692873424,17.539605479662
1,-5.36979267406929,6.35665575302764,35.8324158864107,12.9945451929027,19.2812408486135
1,14.0499377030925,10.4840284222552,27.4717772512888,13.8205213460998,19.8566185036429
1,-8.51162354669673,18.9443646775648,-16.1827025888215,12.7075338825232,19.9635600628008
1,32.1817503781324,6.84456691321678,29.3056511672702,13.6332901435754,19.5476540159889
1,-10.5409942689645,9.42773360118141,-33.8496564785458,11.0657483797665,18.738650395354
0,-12.8292088803191,6.33195946231969,5.18867535918874,9.21447119407424,12.3624969725014
